ID,MEDICINE,SIZE,COST,SIG,TYPE,percentage
0624,TRIAMCINOLONE 0.12%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
0623,TRIAMCINOLONE 0.12%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% FOAM NEW,30GM,$35,AAA QD-BID,FOAM
0622,TRIAMCINOLONE 0.12%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% SOLUTION NEW,30GM,$35,AAA QD-BID,SOLUTION
7238,TRIAMCINOLONE 0.1%/COAL TAR 6% CREAM,60GM,$35,AAA QD-BID,CREAM
0672,BETAMETHASONE VAL 0.1%/CAMPHOR 0.5%/MENTHOL 0.5%/PRAMOXINE 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0676,DESOXIMETASONE 0.02% /CAMPH 0.5% /MENTH 0.5% /PRAMOX 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0675,DESOXIMETASONE 0.02% /CAMPH 0.5% /MENTH 0.5% /PRAMOX 1%OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
0510,DESONIDE 0.06%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
0673,DESOXIMETASONE 0.02% /CAMPH 0.5% /MENTH 0.5% /PRAMOX 1% FOAM NEW,30ML,$35,AAA QD-BID,FOAM
0674,DESOXIMETASONE 0.02% /CAMPH 0.5% /MENTH 0.5% /PRAMOX 1% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
0634,FLUTICASONE 0.06%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% FOAM NEW,30ML,$35,AAA QD-BID,FOAM
0633,FLUTICASONE 0.06%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
9272,COAL TAR 10%/ SALICYLIC ACID 3%/ TRIAMCINOLONE 0.1% LOTION,60 GM,$35,AAA QD-BID,LOTION
8193,DESONIDE 0.05%/ZINC PYRITHIONE 2% CREAM,60 GM,$35,AAA QD-BID,CREAM
0511,DESONIDE 0.06%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0509,DESONIDE 0.06%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% FOAM NEW,30ML,$35,AAA QD-BID,FOAM
0508,DESONIDE 0.06%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
9444,FLUOCINOLONE ACE 0.01% VIT-E 1% TOPICAL OIL (PEANUT OIL FREE) TOP MOVER,60ML,$35,AAA QD,TOP MOVER
7177,TACROLIMUS 0.06%/TRIAMCINOLONE 0.025% CREAM,30 GM,$35,AAA QD-BID,CREAM
7870,IODOQUINOL 1%/HYDROCORTISONE 2.5%/ALOE 1% TOPICAL CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0514,HYDROCORT 0.25%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% OINTMENT NEW,30GM,$35,AAA QD-BID,OINTMENT
0515,HYDROCORT 0.25%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% CREAM NEW,30GM,$35,AAA QD-BID,CREAM
0513,HYDROCORT 0.25%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% FOAM NEW,30ML,$35,AAA QD-BID,FOAM
0512,HYDROCORT 0.25%/CAMPH 0.5%/MENTH 0.5%/PRAMOX 1% SOLUTION NEW,30ML,$35,AAA QD-BID,SOLUTION
